name,size,rank
musqdo,99,0.4396738909344109
wuhmvq,97,0.45954309418839046
aywflg,7,6.3739170420243685
bwzaeg,104,5.542641929389896
zowxch,0,0.6702795854299487
rimnwc,95,9.791155873198736
dtksip,7,0.19366521024726757
lwckod,4,0.8892446048164611
yifnqs,4,1.9346246907806952
aiyfln,3,6.655802163820034
bhlgms,10,4.482539014211896
qpsgmc,0,9.088714716569225
vcnuwa,104,2.7380414539839326
bfpuoc,102,4.370131437429304
grpoyx,10,4.321586578237254
lzpdhg,0,7.991313211602057
zgcoph,1,0.06287008653812254
iebmvf,98,9.272094847192871
pblgxy,102,3.8129619087053914
yqgxuc,3,9.957946178357782
niyjqv,0,0.2177911932744493
psmbwk,4,9.961875569170077
fyxsnu,10,0.6579398984223827
nvuwhd,2,0.8651427306303311
dnjfwx,3,0.5473023065072693
mjrofz,103,2.1051231094092513
hboxai,102,0.24008023086503594
idpfxh,105,6.636269348071845
vibokd,6,7.666860964655179
avnzde,100,0.44704063365795244
ighcqw,1,0.5044763524449591
zbdwei,95,0.5946237029230454
gyhwbv,10,8.614422199354408
nkefga,0,4.328044240259521
jlouna,99,2.8387424731560262
odgyzq,8,6.226438217283702
jmypfd,105,2.985242419333327
xjowcv,4,0.05748292536584931
cdzrvj,97,1.552230094015813
pnkgvt,9,3.1099580750475377
pujcre,6,0.4127832035710717
jovuxf,100,0.33576560139386114
uvlcon,105,0.046140199963890405
wiabtj,4,8.973330389903957
toyewc,95,0.30789505698372244
elkgtr,9,0.16292104923644024
dqcvlk,101,2.7116607840930786
ugklro,3,9.811974971295395
rgthfe,105,0.892945487452737
bpaqji,105,5.360442739644792
zkevry,101,1.6477724146660522
zvtilf,102,8.173651724353993
lofvir,99,0.7955767064380102
icrush,100,0.3568551013623946
glqidz,103,0.7835056423257958
ukmhnc,98,6.879312436523043
pwsfxz,102,0.5496985072631794
vjaenk,5,0.5915952962484163
kgmtyd,99,2.088810571121915
felhwp,104,8.64342158500956
vxekjt,96,9.025604275188403
lfhndu,7,0.4145674034007416
zjucpd,9,7.32380636472125
cxzdoh,99,0.2632102861164187
piwzjf,101,0.589701563906642
vqaile,102,1.9850398460942753
ilmujc,105,0.7889029510290461
uajolp,4,0.42772112150927144
jpgect,97,0.711939280274554
bvyczu,99,0.25136228419638684
siawfx,103,0.3065869445159487
logvhk,100,0.8339561160696549
yvlsbm,100,0.24710965717253153
ztpfna,3,0.5488151514168805
ghenbd,3,0.8204763217636742
zcbpng,99,0.49999350345211213
roveah,2,2.321523281150105
nulays,99,0.9177793839112136
sjilnf,98,0.3986832107589733
gkehdl,8,0.7928047816004135
ifxbgk,103,0.3815683136693947
yicejw,2,0.6418072763890235
mrogqz,6,0.827491969219857
pxgyoi,4,0.24594234247649116
xkoerj,99,0.3051937262363733
fukzvr,10,6.666253277466074
jqzypw,99,0.26207459965618785
cxfkie,3,0.8718306212408321
ltdzcf,102,0.18371945075566454
dkcbgl,96,0.6025622046381689
eydaih,104,4.342331546506841
vsupqa,3,0.5278743191656602
bjcrle,7,8.824612404320046
alxtof,95,6.052922686033087
roxegz,98,0.11748223452047901
gwyutk,1,0.4107977322373848
wgozfu,10,8.667734929472804
akndhm,10,0.893580268865455
qdrnpg,0,6.701438616295935
pqujmv,9,2.8909940895251096
izskly,100,0.2622476793368267
vtcula,96,0.1082984335707472
lbqdcf,4,0.9977041593552214
gndxfu,6,0.8033842007298144
qjrhzl,3,0.7956484672399388
todavj,97,0.2720431868759873
jvnrax,0,2.2036408506613436
lajquf,3,7.626990005106881
fqzmwj,9,0.8844640362460433
qglymt,10,6.635591446998768
nmptiw,96,7.210405227982994
haiwmu,7,2.831891794888203
zxnbgv,99,0.9645300818543626
xfwrpg,103,0.5079477808118233
vhciou,102,0.9284543801417944
harcpe,0,7.4794442039448725
gflqha,97,0.5042130705758985
hwfsor,101,2.2276780584485367
hzmqed,1,0.6407244553693813
maptbx,6,8.716430577973902
kewbca,99,0.5484615770215724
fcylzo,103,9.27935751136188
wbmjtv,105,0.4235200696057603
dbncml,96,3.4555639305004817
imryzs,10,0.9198507248091351
uydvpj,105,8.816094844947136
nsdrkm,95,4.652907379583551
axifjs,4,0.8414602015603466
rhokuy,102,0.14391583068888691
ybifzp,6,0.4504181059762029
cbulnq,95,0.797351483204484
xvimde,102,0.5741637006360458
ltepsk,102,0.7237249770894827
mhtuoj,9,0.7477795220190809
uhbqov,98,0.7478618153942361
ovdxsy,101,6.335310647469119
zpvufd,105,0.24388748570162067
epalif,6,1.1374871026786737
kiwvnz,97,0.1361593961254386
gtwvmh,100,0.9789005395111436
apglny,1,0.9830001290014881
eubxds,1,0.7885278797321201
lhfxjp,103,0.2124273308714275
mfesrt,1,8.825213761194814
ujntdo,0,0.6092273740857139
uoqcth,97,5.6822836397487215
norsvq,100,0.9722441998017095
ylraxf,98,0.8711004616072614
lfuvxp,8,7.276079742931615
beapgx,7,2.330430982418812
kvybmc,95,4.93267712542052
zeotyx,97,7.0619466330544185
xkqivy,5,0.8272688507497269
tghqsx,100,0.5230844954429764
dutpfm,1,7.980119051046735
lobjzv,4,0.07753795287218634
gsfwvz,100,0.03522330444965516
jerawq,104,0.6481891787434702
edajyn,98,8.404088523877624
grejzw,98,0.19875221583211933
hqebwp,101,0.16934178500553376
mipdzf,100,0.9385928595582888
pujqdw,95,5.612756300717892
pecsqo,4,0.9246096273131983
wuyamc,105,3.7788794998803263
jqhsoz,104,0.5656411161030036
hqkotg,95,0.49839721821828276
wgcnru,7,4.440082915680242
exksly,2,0.23138646239475258
uowplq,5,0.38969991317698016
diveux,105,4.688651676948014
obivyt,97,8.19672476399196
hrmawx,4,0.3157282337442938
hlrcdk,95,4.130720905573556
qmxjgy,96,0.8830430894735425
kvuzdf,103,0.5139794321393903
otqxrl,3,6.398379437720084
yctvfk,4,0.6515330159603059
foqpky,99,3.32136828026787
bczrap,96,7.027775531495017
zvbtkd,99,4.803740887331729
uxzbaj,101,3.699700150723315
awgjxr,2,0.3589651450678565
xspwla,0,1.6635158531733918
ngqwkl,8,2.96944564249202
zbmkjl,8,7.630977175220815
vayjic,103,0.288606492492243
ldhvak,95,0.4526684845402843
loujir,4,0.687386209525391
vmdwcs,99,1.2298201827907485
ldqhai,105,0.9958742311757559
buitka,100,0.3426670757883721
wrsghe,6,0.6562437935283767
xfzctq,0,9.704005359016016
fcmhdq,1,4.129648204768803
fdxens,104,0.0451377075079753
djhyxu,1,0.3823280839636334
kxtiaf,101,0.8219773907725929
fajphr,10,1.1445903087577602
lpsuzm,0,0.4856744017811899
nrmlxu,5,4.58759304421434
fegkxs,104,0.36405173932362533
chzvpq,4,0.9643028907505121
pubjqy,2,5.146411316153094
cdezoi,1,2.397531005743173
jwbczt,6,4.058009185199303
naqurd,98,0.27613570762954853
cbklwp,96,8.13670176755009
cjsewv,5,0.08495584877377338
ykdqvl,6,8.942169108144558
sfpidr,0,5.483263412842373
ntbeml,5,0.12307034468636568
rnfjbs,101,6.713088053004153
advzis,105,0.8472203177758556
vncsrb,8,4.974145861184585
moafju,4,0.554173587621094
jskalg,97,0.3924865841751447
xnepbz,105,0.9084323826673397
exkfqm,99,0.023879374460923697
txnrgu,103,5.51734229909687
ptaxgl,3,2.1611864118294566
yzqlkh,102,0.8086478552172605
iconbx,3,4.600104700278495
fjskme,98,1.4673961774556632
zurlwh,1,0.504226576765554
ngaxke,3,0.8675175894235321
vpyrqd,99,8.908008447587783
jcrvke,100,0.9154734527491333
mnobxp,5,6.405170536522892
uewbgq,5,0.8861426131071627
sxmayk,7,0.5754158056603006
rklbpw,1,0.6400312169331308
olfxkj,101,7.8940167895354225
eqcdul,97,1.678381364487831
nqhcuo,8,0.36260313344319917
pdiyvq,100,0.9962662373756221
kjforn,102,0.6623356804339398
stzokn,104,0.8609508613347874
bcizwq,99,0.1037276908763719
xyqabg,10,0.34392862413247904
iohlxe,104,0.5783329185275807
fzygni,102,0.8306586042639093
tvwgez,5,0.04220262033820965
bymhlj,102,7.9843766701358945
pdvbiu,5,8.71701899404571
fwoyhv,9,0.6572712253900851
oeuqra,9,0.4807492672365
eyjqcw,5,8.351965912320399
gnwhfi,98,8.543824134871244
lrajtg,103,8.313215799814932
inkwbd,9,0.8817244839380945
winghr,98,4.955972507242837
wuklhs,7,7.040416674322358
ewsxvg,9,9.352579014950381
sponhu,6,6.7376750877351785
tgdhnv,103,0.9341031523989282
ecfzup,6,3.20011143158224
ktfzqs,4,3.287684670817695
rkavlw,105,0.005383681834401743
bfeisl,6,5.230629499873368
jfantq,95,0.6637526099781156
ynqutc,0,1.4413047333846285
rsyopg,9,8.222009604474206
uxbsjr,100,0.7499219315421106
pjounw,6,0.481009451460377
ystzjb,6,5.640003259357017
lrfdke,105,3.577480703353749
uekrsp,103,4.67871150214801
oksxcf,6,5.485902681495096
aqrnmt,100,0.624450321741277
mbewux,105,0.8015651060294886
yagpmf,6,4.981610168563007
qjglkb,8,0.5072555176841564
elkzpo,95,8.613400624153202
dsaixr,6,0.4128523123452116
ohmfuw,98,9.368538198462169
fbahzo,8,1.0841678935902044
syfowd,103,3.043332848572379
ifzmsp,8,1.9132650774906645
jviytu,1,1.08679663533362
fcjszk,101,0.8108272932807308
moxeaw,101,9.540422708093551
kdpsly,9,4.480244011561432
rvihkb,10,0.16393115178267104
yevipu,9,2.5170886882237675
byrmxz,102,0.8546233905400755
otrqln,103,0.06775105764925682
adivec,97,0.3202201554634193
dzyiqw,99,0.8101724142966896
pyunqt,6,0.485005451855263
zlochy,95,2.3077091346038356
ytdcog,10,0.4530069434964923
jvazog,10,1.8998249885550622
avcgto,104,6.453361424685836
jpdbva,96,0.9588239849135629
ophxua,8,8.480290308927332
rzdvsh,102,8.72124216827958
apfumo,102,0.7306361272760398
lkhtjc,5,7.941142912554719
omikwj,96,0.27691037361281934
zwolfr,101,8.2495403172832
dqgcao,104,0.7812274575738297
qymofc,100,0.1268665921770984
eoygth,102,8.808102980343872
wvljta,2,0.8536427500624137
aeyuzd,5,9.503032160042114
ebigoq,9,6.665554981077376
emyptc,10,0.6244589583562177
kgeczp,101,7.364619656852797
vtfscm,103,9.830271580896039
fenkbo,5,0.1865176130267986
nkyptg,7,0.464914961909056
nepmfk,6,0.6643598765461289
ynxkab,7,0.7665953907656741
ujnpvk,2,2.6435994294762777
tredwp,95,0.08828648390566374
gpdwsn,105,6.222434709784021
fbdewv,3,0.9737819015762728
ykmudr,98,3.12666776095605
vlkyzf,4,3.3203157024093066
yvqskf,7,8.370946990136485
oysjtv,7,0.27730107774445545
mpwtyo,99,0.2600091776265212
fmuznw,97,8.250423482995066
nxsivk,10,3.136991549486864
hvxrcw,8,0.0837420721715677
etmzyj,9,0.9981567157198841
ugfohm,2,7.883880563549379
ekouam,1,5.907109929132512
ohfmuq,0,0.5304859900061696
siaemx,105,1.0020541830631635
cxlnvm,0,2.4520971976673134
kowhjp,95,4.096763316917244
hknbud,6,0.9759070958137395
ndsxow,98,0.6332578285105237
zqtxni,101,0.01411845358609054
dzoslv,101,3.366219563981395
frizeq,3,0.9054688732783532
zcijbg,10,0.22936378120519807
fjlimv,104,1.493395569330267
tkizyf,1,2.4028479866655896
buoepf,104,5.814075864992821
yhetgb,8,0.5498325481763493
mvwnqx,103,0.7270902873664062
dothbw,6,0.5747552680300169
bidnup,0,0.03414602736709582
gdjrnb,96,0.8812418030118414
utopfd,95,0.9058372979112439
lpcody,95,9.70898951862624
mzkljw,10,0.2749169935336542
lfmndk,101,0.3056907092599547
rkmpid,7,0.5536164509973359
nahvgz,4,0.27816973819358903
svxgfu,102,8.18864670701647
wkzflb,100,0.21813656911521462
efswkq,97,0.34795415637146343
grhzno,8,3.995576959419813
oupxiz,101,0.24833489125518204
jfyskc,6,1.2187660436555836
abfdsv,104,3.761760291403541
oxdnmq,97,7.626227586173381
yomkrg,101,0.5529149589818003
gnbfte,102,0.3731424330392332
hrkuqb,1,0.6620846234550409
scfkex,6,9.458923425756263
unmavi,95,0.14508018290629743
lzemhp,98,0.4166286676021357
crsuef,96,0.8987050417313057
gvihlc,2,0.164986267962125
gnyfxs,1,5.7202164617164675
yodinq,6,4.026671503006626
xelzkt,96,9.50401002055713
gnyetp,6,7.657197149246562
htvefg,3,6.527055132508418
hbekya,7,7.405794527184602
xegzjw,100,3.2578230459429003
tdxcki,98,0.3111981344955397
pdcwue,105,0.8855613444415416
cybnvg,4,3.910882939076721
ghwbik,101,0.33962660297266634
klzwqd,102,0.3748173729858959
vinmwq,104,0.28758724739002106
rkxnmd,103,8.9365543981565
awlnde,8,0.018277969715271847
cdbrux,97,7.408426555171746
zsveqa,0,1.0744276177488143
dyulba,104,9.598029928069426
leiyjk,7,8.71516829966576
mxzstd,95,5.791044475823282
luneqg,98,9.336562444380013
fvbgph,95,7.604243897768751
usnwdj,0,0.5361965853836179
rpcojq,1,6.012366309335859
aysrgl,103,0.34906122352625224
woncjy,2,4.096672021547557
icpduw,95,0.09846841523693961
nsjfck,103,8.554189814354423
ecuwmk,2,3.1669228016249096
jctuwr,3,0.6446400145591038
tuvfwc,0,0.25531247099542176
uoicvj,5,0.30279031547446933
qmwysi,9,0.6103566007222105
htqjkm,8,0.20659213164980017
ylcrkv,2,0.04760312908743036
ypkair,4,8.105824988308242
qbxkwo,1,0.5461378956428988
abocyn,5,5.799600858571944
bohyld,97,0.0009135680117664524
sqflbt,103,0.05403259137760119
qfjxpr,96,0.9441223042275142
wrnsbh,101,3.3077528434729366
ujfops,5,0.562094243894972
abgqxl,104,0.13012105180635636
dwejif,6,0.5203606700958154
cqerga,99,1.853398178708926
txznej,100,0.9140158101457633
edyopg,3,2.6075262091349027
ekvbjq,8,4.47559247241241
ojclfz,101,4.920164248867964
scziyh,105,0.8456119448510832
bmuigk,102,0.9574797684356703
rmbnqv,103,8.29105264969222
aifrmy,9,4.7941201813831515
ubgfir,102,6.331451258993041
shteli,100,0.25451958158123544
wiyhaz,105,0.7778831316210761
dsbkrg,96,6.013862653095207
rijheq,2,9.26002582474111
bcwugy,9,0.3890717810650982
bhukws,103,5.228512270180648
ytsxdo,10,1.8296666604174838
auscpq,98,4.118444857422258
oqvnjz,101,0.22052142537937847
lekjta,1,0.5703428687328829
bprohd,99,4.228010512006799
abqoiu,102,5.931775283270828
mnarke,10,0.41943864646252327
optqma,99,6.823367741831979
epqozk,1,9.166840495740022
imyulh,103,0.7282081377229856
pdibwk,97,3.006729999880938
bhyfpl,6,0.5671241239360456
cbmqpk,96,0.31369094964249156
pytzvn,7,9.863458774182408
dqjlmg,0,1.7738182224354737
kvxgqp,95,0.4834836976425366
zibjgq,95,9.777638419951051
tilrkf,97,0.7800293466092326
ahemyj,0,0.599281496066804
okfctx,95,0.07418462150899696
bgasdy,2,0.2369574244865167
xctveb,7,2.2923782364205536
dxvnsj,6,8.34696238569577
ykegbc,101,0.5685493989986468
kldntf,102,0.8883055335747684
bfdmaz,3,0.7721981291960786
pfucxj,6,0.09103675045274429
hwrdyn,96,5.948567409353613
iyxfjp,101,6.098786056322711
hvqsli,105,6.192207564845474
sqmcob,1,0.5401076100900873
uwimqe,103,5.12415170543222
nrxwis,2,0.5776403905800755
mivakc,101,0.6445589134842077
oewibp,9,0.30442485550198684
xokhzl,105,0.19921110848374413
bdspkj,9,7.864714750958549
ntbdau,0,0.8622581655855862
uentda,7,9.594147949990539
zjurgy,4,1.595953008135671
imdlce,4,7.03941226805375
wfdlvp,9,4.81567186034344
wkaynj,8,2.299986864092287
xdimuz,4,0.6814527632915879
ibtkzj,10,0.6372653144393037
klvfay,99,0.05005225187878937
kbvwqi,6,7.225859314331959
kbmjfd,97,0.4421920688265807
yfdqcb,10,0.9402371680143279
qxiktl,97,0.2761402814749452
epzakh,105,0.0447853963902205
ozdvip,6,9.897318379267725
iauvdf,1,0.5152947800876685
qpydae,103,0.9806671624197276
wtnpaf,102,2.5788138095207103
uskyxd,4,5.401601827354043
gsdnri,2,0.2408322359097801
lwsjfq,100,0.27046363685174435
rsgalm,10,0.3810285677833768
kgqtwb,97,6.89372078374106
flxzeo,105,3.9827958716137912
vipkab,96,9.58171083396986
sajivk,2,0.16335392569250806
zqrlch,9,0.14435803420260507
fmrkwl,10,7.856191581925077
wedsuk,6,0.8037178557617521
hakbsd,104,0.008516892850767288
facvme,7,0.24204808973459413
ipktgf,96,0.2076510351209082
krzlxi,98,0.1506313487582175
qpzvbk,100,0.4483314325244212
fpgqow,101,0.4661393973924879
mnfqls,100,0.024404857033695437
fkvixn,97,0.40047444607974403
aciujv,103,2.824757662565408
ymcoba,2,1.941324327807068
uqnire,4,0.38918761167887284
apthzm,105,0.9199712123466397
gorhnp,98,0.41994424773318595
rzgway,7,2.4271796094461093
mrcxtq,97,6.542575894591502
xgqpho,97,8.61845419643558
qtkjpc,5,0.5336410934626982
zhcsqj,104,0.256786621484002
iabehz,101,0.9151154886819612
qfljpe,98,0.48513202472568007
xrdvna,3,3.584658082912866
lasfmg,97,0.7245946784481522
ktycbv,103,0.0825977374721848
qbnakh,3,9.260136084575025
ytosmr,104,7.074145432343365
kmblwg,103,0.9144132575835894
roymed,99,5.144092587140654
thjpzd,101,2.023600351227224
ojakvs,8,6.5560449111924015
qpdobr,10,7.857522787299222
lkyczr,95,0.6881189282044432
igkmpy,104,0.8541296094869736
hpvwco,99,6.624293641128853
drnyhz,7,0.6090058986749246
rkvftw,101,0.7952195773876125
beystd,4,1.045929199907637
xamlbe,0,0.4167116920228696
bhnwzr,2,7.456693053666204
zdrcqk,7,7.465982437299492
wfhbup,95,2.657446646778403
dsjycr,103,5.879528844544575
ledvog,1,0.6099647219510929
vhkyec,3,0.25350679709998714
rhxbdi,96,0.1670835230281159
tmdlye,1,0.492137333265405
lfzqke,105,0.10500623747825699
tfmjsx,10,4.639865734769377
nwfyue,104,0.07665683102506549
fnzrlo,3,0.9942586263116748
mvfsju,6,0.4365370965776829
udvwmx,103,0.17600696059266208
jhxnsw,96,0.4902976166910361
bazxup,104,0.7326527845149018
uhjtxs,96,3.3874683234030933
mireqk,96,0.927778240367353
tkbgfo,101,9.256445759074207
hjqxmn,97,4.837498030579908
vpmsqu,5,7.017033896837107
ixomub,95,0.08016831176158246
zokawy,0,3.9172370583780545
jckyue,3,0.5902803660027722
gdehlv,9,0.07373765114346087
dxspwt,5,0.5249039559935119
kgcyhv,104,0.3309058820128361
ycgqiu,7,0.24807972832146197
qyhwot,101,0.6475964687405196
yrquke,2,4.378113874564359
aoxhpt,99,0.31677558561409025
raxkvw,1,7.632629275749858
owvmgf,3,8.458536170654856
qazkoe,0,0.35159256630643443
xtfvgc,8,0.9077192414650892
fevaht,97,8.016468551003383
vjhwxl,10,0.09011171813340824
coahiq,95,2.8472832705390436
jmbyal,105,2.3774777312448747
faubrp,10,0.6917506134466312
apyotk,7,8.45067922253801
qijlvr,101,2.3319832619373395
ujrgwp,95,0.485676249759204
pqbony,103,0.1275693018675228
qmnjpg,99,8.170521293633685
ponftx,97,7.105679283437993
qeoymz,98,8.731027906711718
fanpuy,105,3.308675728186593
yqwxkp,100,8.502205980316353
kmxagy,98,0.69645151740378
lwzqfy,104,0.7404417152152258
nexsiu,100,6.440028054497727
gcodba,2,0.09914520543168881
suzcya,1,0.16431819254466284
jgkbhi,104,3.1250756535683486
ujipyf,8,8.256500583668817
yqxloz,96,0.42762150557141065
qsipob,101,0.2915716546198106
jwnvck,104,8.41005275358773
rywqai,9,1.248123194720886
opfrin,6,6.055907851702495
exhugr,7,0.2405821506064587
yoechu,0,0.6433929154047413
fcdrzm,101,0.3222261080741773
ygvjit,104,0.4247986474988549
oqncgv,5,0.6459873287457599
jxswnr,2,0.5734420690331495
hbanpj,1,0.6010675417327465
rzdjea,99,0.8777779574678346
hrpmox,101,0.9422523221954965
knazit,4,0.014473860793405291
tineky,99,0.3085141515847478
voryhs,100,7.583680033541755
oewtlf,7,0.6977417777535394
cenpsa,1,0.08752614847308204
pytdeq,8,0.9018406608975901
nvwgdt,105,0.31732524274158747
cnxlry,3,4.318069810706394
hiyrac,3,7.673975880653458
ieamxc,8,7.161448715007817
uejnax,5,8.886164873140624
fhkows,9,4.620830794065588
jzxcks,9,4.103207726752239
wxhrbc,103,0.9804391531976363
kchznf,9,6.758269351828173
igqjyr,98,0.15030159193178128
rbhqvy,10,9.858150132795666
lfntsz,8,0.3223736929573884
drtuxm,0,0.3358669383333991
xbster,8,5.692898064546476
ilhktd,101,9.931502273863831
lqsmjn,101,0.7494250469216317
htdxbn,95,0.8315631589527656
aeudop,8,0.21639188341741933
lnefmb,100,0.690556443716097
nitkdq,0,0.9751103948188462
lsqyuh,10,3.182262336889602
vkfyzx,7,0.37538807128037455
bdhxfs,1,0.7548223457685131
pewzbn,6,1.648019217664105
xlpaqc,96,4.983454090573788
rdszaq,8,5.137855445921803
jtergd,99,5.100620490610166
xtakvr,10,0.5621340690075171
dlymne,96,0.9902417307839743
glzbfp,104,6.181231070561837
dbzsef,105,4.777549389678951
itpygv,2,0.7606429622250749
frnlta,7,5.56933375109101
gyctub,102,0.3156030169892988
mzifdy,0,0.4137125376809698
jcpisa,96,9.282072261579398
bnyjag,98,3.839428446793142
pomeca,102,0.7925027526563283
monral,1,0.21991521086565513
wnzpum,6,0.16303702498267325
meztyx,3,0.42522586334391543
vfbnrs,102,0.293875412198237
bcseza,95,0.5355777795281176
etpjar,97,0.3351473724845102
ohcrgx,1,5.936030827932248
losqdw,103,0.5820080965290181
lxcbjw,96,3.2042695520984643
fabpgs,6,0.1640813638498242
bholna,8,0.08152331345465735
pxlehq,97,7.728970046721547
ouzaeb,0,0.7638616349310132
zfqwhm,102,6.440933026969178
xeblsk,5,0.5954824313723823
rwsqap,100,0.7380553199296214
qsetxg,95,3.462494897202899
yekzug,99,9.98503470732509
pxusie,100,2.627529755197372
yjpfxv,99,0.6701796983785886
oirtux,97,0.8753868356660696
bfpkjh,7,0.2672519810569016
zmxghc,10,0.236637796488951
jdzila,101,5.56215654095701
bpiedx,105,8.72535541130254
mjqcxz,7,0.4615079693546277
lmtonr,99,6.100687178027959
baurgq,7,9.262021834783882
kamurq,101,0.7099179425570975
permft,101,0.27751268612664826
ohjvgs,98,4.723585520403562
yfaskv,99,9.56268033120092
meultx,3,0.2877442513472609
xarejg,1,1.2151819014634835
zkhyjp,104,0.7114857311685254
vaoiwj,3,3.5955965156993743
xialnb,10,0.7266515232177398
rkhnli,4,0.5254367523484794
qkgmbw,96,0.17464703507720203
odmqyz,1,9.859657488515392
kqhdys,100,2.0104408252384176
zehoqv,4,1.6378941638695588
buprvg,3,0.7175804858462069
pkuimn,104,5.167227854498561
byrhqj,98,0.39524847952244757
gfpyzu,3,3.4695537155681464
jqxmed,10,6.76046947131713
hpvsju,102,6.320720074171962
sxmcfh,9,9.155688911086244
mxrovw,10,0.9844476661529036
antldv,98,8.068166731792655
aekorc,102,0.4805575069403877
lucnkz,103,2.590637941753794
woqhxk,7,0.980558167374371
oblihp,100,1.8328631556188668
nctpgw,101,0.8565473271464172
vgmdzb,95,2.6669189181474326
lrzuhq,1,0.9845050953094121
xpoyuf,99,1.2935642811459203
mwqsvl,95,0.7470920429057345
oduimh,96,3.2324745942581123
qrzxnk,99,1.105804978767433
daiyqg,7,5.761685371935284
lywjtx,9,0.46377363352813616
nmyiuq,95,0.1837230404476714
toszka,7,0.4318693660484103
zxwvta,7,0.39075875294586737
pocknd,95,0.5644320327205277
nipjmb,104,4.0436444904428415
txyslw,1,4.457725236195179
koynuq,96,4.220267287719461
itzfqd,1,0.09890140400914182
hxktfc,3,0.9129583603101312
yvnmsr,100,0.30708535108809665
cularh,5,0.5583398121898373
aotvem,98,0.1556866257849998
rhlkux,95,8.475415558651921
izdqoa,95,3.6534432797003467
sbpqem,2,0.5373026032140752
mpvqig,100,0.8314110992492781
yvhtfi,8,2.1955788924988573
lvjgfe,7,1.8528396593625296
wzmyfj,4,4.9737049526471555
qnskuh,0,0.18697931525816003
gfaqpl,103,0.12250938412641199
akhter,96,4.285418548662671
yvdrgt,10,0.32567262696191024
oxcmpz,98,3.4920252884367597
yikrfp,2,0.014667985928281668
uxqcdk,100,0.6706585920033316
crpytl,1,0.5567697206238829
gkimrq,100,0.24000982636347734
fkydcm,95,5.658060483224602
jhzkfa,3,0.45187367717879745
nhqwrk,0,0.5731902585857456
bdhcvj,10,0.3427282708111383
dlwnzh,103,0.9993644312985712
gvnmdu,8,7.315509818895814
nsflgq,102,0.45811825155848296
guzpwf,6,5.401067900786556
yosqhb,99,5.154782199881235
riotge,105,0.4067795266215116
hveyzb,98,0.6369676390435268
bextiv,2,0.6804394336390271
rgjhyt,96,0.7791404766596177
wgmkrh,2,9.927591642689215
mcvzhj,2,0.8718244128019499
rsmnqe,102,0.015123653695247152
ephuwf,98,4.052567379513407
zcriwp,100,0.2220729503334825
fyvxin,7,6.521165020388856
xcjnvi,10,2.521305533027105
nyjkwp,100,6.4983195979309905
gxsuch,9,0.19553253876162802
hrqwul,2,0.6722959587034026
gvbwyl,4,1.7567857159734102
cyezgb,5,6.824311979768256
pbxcsy,100,0.4247761207072288
ybaozw,95,0.05899179802898313
eysnlc,3,9.76102921169964
loxvyq,8,0.6731137258692609
bazpnq,10,8.214386384682214
stjcfp,8,0.1288008189791514
yfejth,101,0.6315643944366711
zyqbvg,9,0.12224295144307706
rnsjpw,1,4.992223749260053
lvrchu,105,7.730974451304418
zgdjue,97,6.519747158962984
gwsadp,102,0.3622507778580841
dewuci,2,6.501462296199023
uylwcx,102,3.9356337228302607
kasvbm,0,6.47233744114848
vkefhi,101,0.19501677507138593
gyrdmf,5,7.863031805718901
lsvnax,9,0.5733733082673634
qhjzbu,99,3.5318571306512183
xzvnoc,105,0.020850588003090254
oulwht,7,8.905509392907266
gljyek,101,0.35077904362017265
ndbjer,4,3.0908239177555052
cawitx,2,0.12205491637631571
hyvlwr,96,0.8034666098931651
jdsyzk,95,1.0653734495468592
uqdtio,0,4.751906950236621
ngdzqk,105,5.554800962834494
fxenrw,100,4.302746924587955
ekxnap,2,3.207532736938451
wluapd,0,0.5636965206028541
sdmtrz,96,0.26588082465005214
pdnvrk,105,0.2493266210386973
jgtpom,9,0.11539718060626292
vjnsfa,96,0.6586470933437829
ivlxen,102,1.4757800559502732
teykgz,2,5.430471306756287
xmdchg,10,2.3718637064173045
byidlg,97,4.154312834013794
xgsckj,97,0.19007592153998865
nbkhaj,105,5.687126650131777
hzxfmw,104,0.04113104635329501
quvkai,3,0.38767600636780297
pudxfi,4,0.2099840396868019
pucbge,103,0.6336344271196465
gaheyb,2,0.14326886596870525
vfhdex,4,0.5553651556865624
pawdck,100,1.6068844433984875
tqlgko,10,0.36905190321757275
ifpkwv,97,0.6769852706729186
lrbwma,8,3.9535916642731928
oqemjd,10,0.20781283577567822
awcgve,8,0.507019474578464
yecldu,103,1.1524832150404574
vqrgdf,10,9.733041423213812
jlosdp,96,0.7785712363833153
xkmjfz,3,0.2849902608261825
xrjwqo,2,3.5431851538538286
myhdvq,97,1.327116421081922
plnosx,10,0.17357358111542198
xezlpr,4,0.03717527820221178
odbcsj,104,4.4335843384980365
wjqaxi,99,2.690859558335256
uyiatd,3,0.7119624515229772
ksbgnr,4,2.6775384605298247
fpebwr,1,0.46072934154348366
jsxpnk,10,6.5131847472494275
ifgojk,8,0.49178708803535354
cbongs,96,4.255112118237577
edhzbc,105,0.5251609556565071
lecymq,105,3.3722482568961354
knlxme,2,0.05445639710079242
psarxd,6,0.1512406066059172
ntrbgf,0,7.478754679442345
lhfmce,1,0.5350385574235471
uqxkwp,10,0.35018896037865
dhyajg,101,8.417124921981205
qdximl,96,4.019167127408152
sikzeg,2,0.10673665419165923
hmwcur,0,7.261575097910178
nzuhat,3,3.2550457196784723
